GEOID,NAME.x,arrest_year,arrests_total,arrests_felony,arrests_misdemeanor,cs_possession_low,cs_possession_mid,cs_possession_high,mj_possession_low,mj_possession_high,other_drug_offense,arrests_female,arrests_male,arrests_under18,arrests_18_24,arrests_25_44,arrests_45_64,arrests_65plus,arrests_white,arrests_black,arrests_asian,arrests_hispanic,NAME.y,popE,popM,median_hhincE,median_hhincM,povertyE,povertyM,pop_povertyE,pop_povertyM,median_rentE,median_rentM,median_homeE,median_homeM,whiteE,whiteM,blackE,blackM,hispanicE,hispanicM,asianE,asianM,foreign_bornE,foreign_bornM,survey,giniE,giniM,no_hsE,no_hsM,bachelorsE,bachelorsM,pop_25plusE,pop_25plusM,snapE,snapM,snap_totalE,snap_totalM,source,unempE,unempM,laborforceE,laborforceM,no_health_insE,no_health_insM
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2013,115,14,101,78,4,9,23,1,0,9,106,8,48,52,7,0,74,3,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2014,80,10,70,60,1,4,10,5,0,7,73,3,34,39,4,0,51,11,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2015,57,5,52,39,3,2,13,0,0,5,52,4,17,30,6,0,35,5,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2016,81,9,72,55,1,6,17,2,0,13,68,5,21,47,8,0,46,10,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2017,37,6,31,30,0,5,1,1,0,8,29,1,8,21,7,0,24,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2018,14,1,13,11,0,1,2,0,0,1,13,1,4,6,3,0,3,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2019,17,8,9,0,0,0,0,3,14,2,15,0,5,10,2,0,4,0,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2020,9,1,8,0,0,0,1,0,8,3,6,0,1,6,2,0,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2021,17,5,12,0,0,0,0,0,17,5,12,0,3,11,3,0,1,9,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2022,11,5,6,0,0,0,0,0,11,1,10,0,3,6,2,0,4,1,1,5,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA; New York,122344,3882,96845,4156,10483,1373,121707,3904,2027,43,523100,35529,52735,2582,3677,976,22297,1964,36420,1882,58415,2331,acs5,0.484,0.0233,2704,612,30524,1941,94297,2710,5094,548,53177,1429,acs5,3186,466,66101,2344,1997,424
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2023,10,8,2,0,0,0,0,0,10,1,9,0,1,6,3,0,2,2,1,5,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA; New York,121131,3732,97002,5066,12301,1568,120476,3748,2074,46,539000,41339,52398,2719,3743,833,21822,2040,35353,2405,57150,2475,acs5,0.4879,0.0238,2709,573,29097,1848,92367,2571,5978,689,52706,1449,acs5,3019,475,64568,2084,1369,385
3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2024,14,9,5,0,0,0,0,0,14,2,12,0,2,10,2,0,3,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2006,555,52,503,182,23,17,321,12,0,47,508,56,232,220,47,0,204,79,57,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2007,289,29,260,124,17,2,136,10,0,16,273,44,104,119,22,0,84,38,66,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2008,384,22,362,180,18,3,182,1,0,42,342,41,156,167,18,2,101,38,120,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2009,455,59,396,219,44,10,177,5,0,71,384,40,167,205,43,0,75,43,221,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2010,594,54,540,205,42,2,335,10,0,57,537,70,275,212,37,0,138,50,222,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2011,885,74,811,213,65,9,598,0,0,75,810,93,467,279,44,2,179,90,341,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2012,679,69,610,225,47,13,385,9,0,68,611,71,306,257,45,0,146,55,296,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2013,627,108,519,232,56,24,287,28,0,60,567,64,257,246,60,0,178,57,214,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2014,451,55,396,175,14,24,221,17,0,57,394,67,184,164,36,0,98,49,145,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2015,388,45,343,287,19,11,56,15,0,51,337,19,144,198,26,1,81,15,236,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2016,254,31,223,156,7,7,67,16,1,39,215,18,84,129,21,2,60,13,100,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2017,252,47,205,138,12,22,67,13,0,35,217,15,91,131,15,0,63,17,81,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2018,221,55,166,126,17,14,40,24,0,25,196,9,58,129,25,0,32,9,95,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2019,216,67,149,0,0,0,15,29,172,35,181,2,28,156,30,0,20,12,142,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2020,84,50,34,0,0,0,3,40,41,10,74,0,18,52,14,0,6,7,53,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2021,53,24,29,0,0,0,1,7,45,9,44,2,6,38,7,0,5,6,31,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2022,78,42,36,0,0,0,0,0,78,14,64,0,9,56,13,0,6,10,44,18,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA; New York",250032,5898,69637,2428,34907,2587,247455,5833,1762,27,803700,15192,61046,2674,4124,784,44094,3666,134814,4733,141968,4476,acs5,0.4873,0.0118,12316,1590,35579,1819,192623,4290,11086,939,91928,1831,acs5,8420,1177,123346,3528,7237,878
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2023,163,91,72,0,0,0,0,0,163,23,140,3,9,109,42,0,6,6,121,30,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA; New York",246517,5824,71863,3355,36998,2443,244108,5802,1824,34,812800,15835,58343,2714,4169,612,42912,3581,133711,4822,141406,4460,acs5,0.4878,0.0139,13136,1695,36095,1658,190601,4116,12625,874,93405,1874,acs5,8561,1034,121533,3675,6621,882
3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",2024,104,61,43,0,0,0,0,0,104,9,95,0,8,68,27,1,10,9,56,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2006,281,23,258,44,12,8,214,3,0,14,267,42,146,79,13,1,60,122,25,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2007,254,23,231,47,13,7,184,3,0,25,229,31,121,82,20,0,51,107,36,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2008,241,27,214,48,11,5,166,11,0,16,225,40,123,65,13,0,73,81,26,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2009,392,28,364,45,14,4,319,10,0,17,375,58,206,109,19,0,121,133,39,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2010,414,26,388,75,7,7,313,12,0,38,376,53,202,127,32,0,102,142,56,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2011,456,26,430,66,13,4,364,8,1,36,420,60,227,134,32,3,127,143,77,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2012,519,20,499,72,9,3,427,8,0,44,475,103,224,146,45,1,137,141,94,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2013,564,35,529,90,17,6,439,10,2,53,511,83,299,145,37,0,185,154,76,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2014,419,23,396,95,10,9,301,4,0,34,385,37,210,137,35,0,108,106,84,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2015,328,15,313,90,10,1,223,4,0,39,289,28,175,95,30,0,106,80,58,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2016,451,18,433,164,5,5,269,8,0,49,402,31,186,185,48,1,172,84,77,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2017,371,39,332,97,11,18,235,10,0,38,333,27,197,126,21,0,100,85,83,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2018,131,30,101,67,11,12,34,7,0,14,117,2,43,65,21,0,29,32,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2019,50,22,28,0,0,0,3,11,36,5,45,0,6,31,13,0,17,10,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2020,35,8,27,0,0,0,1,3,31,7,28,1,5,22,7,0,11,11,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2021,20,11,9,0,0,0,0,0,20,4,16,0,4,15,1,0,5,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2022,23,11,12,0,0,0,0,0,23,6,17,0,8,11,3,1,6,9,1,7,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA; New York",159983,4345,83339,3823,19031,2076,155081,4305,1760,30,788500,19136,46711,3038,21255,2206,31438,3446,52100,2734,74405,3140,acs5,0.4573,0.0161,3426,570,29428,1563,109882,2807,7354,841,55946,1398,acs5,6179,840,80178,2244,3238,722
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2023,79,13,66,0,0,0,0,0,79,13,65,0,11,48,19,1,29,25,11,14,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA; New York",154886,4589,86085,3049,17669,2020,149958,4571,1845,49,772600,22230,42959,2868,21752,2019,30617,3385,49700,2660,73348,3234,acs5,0.4577,0.0163,3630,497,28208,1905,107982,2923,8259,798,55988,1459,acs5,5756,799,77942,2611,3444,757
3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",2024,47,13,34,0,0,0,0,0,47,6,41,0,2,30,15,0,9,19,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2006,280,41,239,103,15,21,136,5,0,30,250,32,104,115,29,0,74,48,19,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2007,557,46,511,143,26,13,368,7,0,46,511,77,230,213,36,1,134,94,72,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2008,542,41,501,148,13,18,353,10,0,44,498,64,230,214,34,0,108,103,89,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2009,441,39,402,71,14,16,331,9,0,45,396,55,190,156,40,0,88,73,77,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2010,581,25,556,130,7,14,426,4,0,57,524,52,291,201,36,1,117,105,85,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2011,481,21,460,99,12,4,361,5,0,40,441,51,220,173,36,1,97,76,48,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2012,347,36,311,79,6,20,232,10,0,28,319,45,160,118,24,0,67,45,52,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2013,283,17,266,141,1,10,125,6,0,26,257,13,104,116,49,1,76,38,41,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2014,165,24,141,80,6,9,61,9,0,12,153,8,59,80,18,0,40,30,19,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2015,197,15,182,106,3,5,76,7,0,23,174,12,85,70,30,0,60,24,33,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2016,388,42,346,112,16,21,234,5,0,26,362,35,205,122,25,1,41,47,99,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",2017,624,44,580,148,19,11,432,14,0,34,590,59,290,233,42,0,82,84,118,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
